treatment,session_delta,session,participant,case,group,is_group4,delta,pv,discounted_pv,is_buyout,bid_amount,payment,win_buyout,win_bid,payoff,total_payoff,final_payoff,order,risk_av,time_pref,crt_mean,participant.code
2,0.2,20230126am,03,7,13,0,1,640,640,0,640,100,0,1,540,1310,2310,12,2.31,0.7900974453515933,0.8181818181818182,rqx5ozub
2,0.2,20230126am,03,8,13,0,1,70,70,0,70,NA,0,0,0,1310,2310,19,2.31,0.7900974453515933,0.8181818181818182,rqx5ozub
2,0.2,20230126am,03,9,11,0,1,30,30,0,30,NA,0,0,0,1310,2310,9,2.31,0.7900974453515933,0.8181818181818182,rqx5ozub
2,0.2,20230126am,03,10,7,0,1,100,100,0,90,NA,0,0,0,1310,2310,3,2.31,0.7900974453515933,0.8181818181818182,rqx5ozub
2,0.2,20230126am,03,11,5,1,0.2,110,22,0,22,NA,0,0,0,1310,2310,10,2.31,0.7900974453515933,0.8181818181818182,rqx5ozub
2,0.2,20230126am,03,12,7,1,0.2,350,70,0,NA,NA,0,0,0,1310,2310,6,2.31,0.7900974453515933,0.8181818181818182,rqx5ozub
2,0.2,20230126am,03,13,1,1,0.2,240,48,0,NA,NA,0,0,0,1310,2310,1,2.31,0.7900974453515933,0.8181818181818182,rqx5ozub
2,0.2,20230126am,03,14,6,1,0.2,770,154,1,NA,NA,1,0,30,1310,2310,7,2.31,0.7900974453515933,0.8181818181818182,rqx5ozub
2,0.2,20230126am,03,15,1,1,0.2,220,44,0,NA,NA,0,0,0,1310,2310,18,2.31,0.7900974453515933,0.8181818181818182,rqx5ozub
2,0.2,20230126am,03,16,3,0,0.2,430,86,0,86,NA,0,0,0,1310,2310,17,2.31,0.7900974453515933,0.8181818181818182,rqx5ozub
2,0.2,20230126am,03,17,5,0,0.2,790,158,1,NA,NA,1,0,50,1310,2310,14,2.31,0.7900974453515933,0.8181818181818182,rqx5ozub
2,0.2,20230126am,03,18,1,0,0.2,820,164,1,NA,NA,1,0,80,1310,2310,2,2.31,0.7900974453515933,0.8181818181818182,rqx5ozub
2,0.2,20230126am,03,19,13,0,0.2,320,64,0,NA,NA,0,0,0,1310,2310,16,2.31,0.7900974453515933,0.8181818181818182,rqx5ozub
2,0.2,20230126am,03,20,9,0,0.2,500,100,0,NA,NA,0,0,0,1310,2310,11,2.31,0.7900974453515933,0.8181818181818182,rqx5ozub
2,NA,20230126am,03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1310,2310,NA,2.31,0.7900974453515933,0.8181818181818182,rqx5ozub
2,NA,20230126am,03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1310,2310,NA,2.31,0.7900974453515933,0.8181818181818182,rqx5ozub
2,NA,20230126am,03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1310,2310,NA,2.31,0.7900974453515933,0.8181818181818182,rqx5ozub
2,NA,20230126am,03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1310,2310,NA,2.31,0.7900974453515933,0.8181818181818182,rqx5ozub
2,NA,20230126am,03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1310,2310,NA,2.31,0.7900974453515933,0.8181818181818182,rqx5ozub
2,NA,20230126am,03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1310,2310,NA,2.31,0.7900974453515933,0.8181818181818182,rqx5ozub
2,NA,20230126am,03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1310,2310,NA,2.31,0.7900974453515933,0.8181818181818182,rqx5ozub
2,NA,20230126am,03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1310,2310,NA,2.31,0.7900974453515933,0.8181818181818182,rqx5ozub
2,NA,20230126am,03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1310,2310,NA,2.31,0.7900974453515933,0.8181818181818182,rqx5ozub
2,NA,20230126am,03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1310,2310,NA,2.31,0.7900974453515933,0.8181818181818182,rqx5ozub
2,NA,20230126am,03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1310,2310,NA,2.31,0.7900974453515933,0.8181818181818182,rqx5ozub
2,0.2,20230126am,05,1,4,1,1,110,110,0,110,NA,0,0,0,1844,2844,8,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,0.2,20230126am,05,2,4,1,1,350,350,0,NA,NA,0,0,0,1844,2844,4,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,0.2,20230126am,05,3,4,1,1,610,610,0,NA,NA,0,0,0,1844,2844,13,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,0.2,20230126am,05,4,4,1,1,790,790,1,NA,NA,0,0,0,1844,2844,5,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,0.2,20230126am,05,5,4,1,1,980,980,1,NA,NA,1,0,240,1844,2844,15,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,0.2,20230126am,05,6,7,0,1,30,30,0,30,NA,0,0,0,1844,2844,20,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,0.2,20230126am,05,7,7,0,1,70,70,0,70,NA,0,0,0,1844,2844,12,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,0.2,20230126am,05,8,7,0,1,430,430,0,430,70,0,1,360,1844,2844,19,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,0.2,20230126am,05,9,7,0,1,560,560,0,560,40,0,1,520,1844,2844,9,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,0.2,20230126am,05,10,7,0,1,640,640,0,640,90,0,1,550,1844,2844,3,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,0.2,20230126am,05,11,4,1,0.2,240,48,0,NA,NA,0,0,0,1844,2844,10,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,0.2,20230126am,05,12,4,1,0.2,280,56,0,NA,NA,0,0,0,1844,2844,6,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,0.2,20230126am,05,13,4,1,0.2,460,92,0,NA,NA,0,0,0,1844,2844,1,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,0.2,20230126am,05,14,4,1,0.2,220,44,0,NA,NA,0,0,0,1844,2844,7,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,0.2,20230126am,05,15,4,1,0.2,770,154,1,NA,NA,1,0,30,1844,2844,18,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,0.2,20230126am,05,16,7,0,0.2,500,100,0,100,86,0,1,14,1844,2844,17,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,0.2,20230126am,05,17,7,0,0.2,100,20,0,NA,NA,0,0,0,1844,2844,14,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,0.2,20230126am,05,18,7,0,0.2,320,64,0,NA,NA,0,0,0,1844,2844,2,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,0.2,20230126am,05,19,7,0,0.2,790,158,1,NA,NA,1,0,50,1844,2844,16,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,0.2,20230126am,05,20,7,0,0.2,820,164,1,NA,NA,1,0,80,1844,2844,11,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,NA,20230126am,05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1844,2844,NA,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,NA,20230126am,05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1844,2844,NA,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,NA,20230126am,05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1844,2844,NA,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,NA,20230126am,05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1844,2844,NA,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,NA,20230126am,05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1844,2844,NA,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,NA,20230126am,05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1844,2844,NA,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,NA,20230126am,05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1844,2844,NA,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,NA,20230126am,05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1844,2844,NA,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,NA,20230126am,05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1844,2844,NA,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,NA,20230126am,05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1844,2844,NA,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,NA,20230126am,05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1844,2844,NA,3.46,0.7900974453515933,0.45454545454545453,prpq6vg9
2,0.2,20230126am,06,1,3,1,1,840,840,1,NA,NA,1,0,100,712,1712,8,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,0.2,20230126am,06,2,1,1,1,610,610,0,NA,NA,0,0,0,712,1712,4,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,0.2,20230126am,06,3,2,1,1,790,790,0,NA,NA,0,0,0,712,1712,13,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,0.2,20230126am,06,4,6,1,1,980,980,1,NA,NA,0,0,0,712,1712,5,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,0.2,20230126am,06,5,4,1,1,460,460,0,NA,NA,0,0,0,712,1712,15,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,0.2,20230126am,06,6,3,0,1,560,560,0,560,200,0,1,360,712,1712,20,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,0.2,20230126am,06,7,1,0,1,640,640,0,625,70,0,1,570,712,1712,12,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,0.2,20230126am,06,8,7,0,1,70,70,0,70,NA,0,0,0,712,1712,19,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,0.2,20230126am,06,9,9,0,1,30,30,0,30,NA,0,0,0,712,1712,9,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,0.2,20230126am,06,10,11,0,1,100,100,0,90,NA,0,0,0,712,1712,3,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,0.2,20230126am,06,11,7,1,0.2,110,22,0,NA,NA,0,0,0,712,1712,10,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,0.2,20230126am,06,12,5,1,0.2,350,70,0,NA,NA,0,0,0,712,1712,6,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,0.2,20230126am,06,13,3,1,0.2,240,48,1,NA,NA,1,0,-500,712,1712,1,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,0.2,20230126am,06,14,2,1,0.2,770,154,0,154,122,0,1,32,712,1712,7,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,0.2,20230126am,06,15,4,1,0.2,220,44,0,NA,NA,0,0,0,712,1712,18,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,0.2,20230126am,06,16,1,0,0.2,430,86,0,86,NA,0,0,0,712,1712,17,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,0.2,20230126am,06,17,3,0,0.2,790,158,1,NA,NA,1,0,50,712,1712,14,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,0.2,20230126am,06,18,5,0,0.2,820,164,0,125,64,0,1,100,712,1712,2,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,0.2,20230126am,06,19,7,0,0.2,320,64,0,NA,NA,0,0,0,712,1712,16,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,0.2,20230126am,06,20,11,0,0.2,500,100,0,100,NA,0,0,0,712,1712,11,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,NA,20230126am,06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,712,1712,NA,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,NA,20230126am,06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,712,1712,NA,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,NA,20230126am,06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,712,1712,NA,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,NA,20230126am,06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,712,1712,NA,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,NA,20230126am,06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,712,1712,NA,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,NA,20230126am,06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,712,1712,NA,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,NA,20230126am,06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,712,1712,NA,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,NA,20230126am,06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,712,1712,NA,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,NA,20230126am,06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,712,1712,NA,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,NA,20230126am,06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,712,1712,NA,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,NA,20230126am,06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,712,1712,NA,0.605,0.7900974453515933,0.8181818181818182,nbvz36gq
2,0.2,20230126am,07,1,6,1,1,280,280,0,NA,NA,0,0,0,1050,2050,8,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,0.2,20230126am,07,2,5,1,1,980,980,1,NA,NA,1,0,240,1050,2050,4,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,0.2,20230126am,07,3,2,1,1,190,190,0,NA,NA,0,0,0,1050,2050,13,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,0.2,20230126am,07,4,1,1,1,660,660,0,NA,NA,0,0,0,1050,2050,5,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,0.2,20230126am,07,5,3,1,1,450,450,0,NA,NA,0,0,0,1050,2050,15,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,0.2,20230126am,07,6,12,0,1,560,560,0,500,20,0,1,540,1050,2050,20,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,0.2,20230126am,07,7,14,0,1,840,840,1,NA,NA,1,0,100,1050,2050,12,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,0.2,20230126am,07,8,2,0,1,70,70,0,155,NA,0,0,0,1050,2050,19,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,0.2,20230126am,07,9,4,0,1,30,30,0,20,NA,0,0,0,1050,2050,9,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,0.2,20230126am,07,10,6,0,1,100,100,0,70,NA,0,0,0,1050,2050,3,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,0.2,20230126am,07,11,4,1,0.2,750,150,1,NA,NA,1,0,10,1050,2050,10,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,0.2,20230126am,07,12,2,1,0.2,770,154,1,NA,NA,1,0,30,1050,2050,6,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,0.2,20230126am,07,13,3,1,0.2,240,48,0,NA,NA,0,0,0,1050,2050,1,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,0.2,20230126am,07,14,6,1,0.2,350,70,0,NA,NA,0,0,0,1050,2050,7,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,0.2,20230126am,07,15,5,1,0.2,610,122,0,60,NA,0,0,0,1050,2050,18,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,0.2,20230126am,07,16,8,0,0.2,430,86,0,70,NA,0,0,0,1050,2050,17,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,0.2,20230126am,07,17,10,0,0.2,790,158,1,NA,NA,1,0,50,1050,2050,14,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,0.2,20230126am,07,18,12,0,0.2,820,164,1,NA,NA,1,0,80,1050,2050,2,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,0.2,20230126am,07,19,14,0,0.2,320,64,0,NA,NA,0,0,0,1050,2050,16,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,0.2,20230126am,07,20,2,0,0.2,500,100,0,NA,NA,0,0,0,1050,2050,11,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,NA,20230126am,07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,2050,NA,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,NA,20230126am,07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,2050,NA,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,NA,20230126am,07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,2050,NA,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,NA,20230126am,07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,2050,NA,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,NA,20230126am,07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,2050,NA,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,NA,20230126am,07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,2050,NA,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,NA,20230126am,07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,2050,NA,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,NA,20230126am,07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,2050,NA,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,NA,20230126am,07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,2050,NA,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,NA,20230126am,07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,2050,NA,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,NA,20230126am,07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,2050,NA,0.605,0.8653014133256418,0.18181818181818182,7olgi7wv
2,0.2,20230126am,08,1,3,1,1,460,460,0,NA,NA,0,0,0,1428,2428,8,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,0.2,20230126am,08,2,4,1,1,280,280,0,NA,NA,0,0,0,1428,2428,4,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,0.2,20230126am,08,3,6,1,1,980,980,0,980,NA,0,0,0,1428,2428,13,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,0.2,20230126am,08,4,1,1,1,110,110,0,NA,NA,0,0,0,1428,2428,5,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,0.2,20230126am,08,5,3,1,1,590,590,0,NA,NA,0,0,0,1428,2428,15,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,0.2,20230126am,08,6,6,0,1,30,30,0,30,NA,0,0,0,1428,2428,20,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,0.2,20230126am,08,7,6,0,1,70,70,0,70,NA,0,0,0,1428,2428,12,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,0.2,20230126am,08,8,6,0,1,430,430,0,430,70,0,1,360,1428,2428,19,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,0.2,20230126am,08,9,6,0,1,560,560,0,560,180,0,1,380,1428,2428,9,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,0.2,20230126am,08,10,6,0,1,640,640,0,640,70,0,1,570,1428,2428,3,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,0.2,20230126am,08,11,2,1,0.2,240,48,0,NA,NA,0,0,0,1428,2428,10,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,0.2,20230126am,08,12,4,1,0.2,750,150,1,NA,NA,1,0,10,1428,2428,6,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,0.2,20230126am,08,13,6,1,0.2,770,154,1,NA,NA,1,0,30,1428,2428,1,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,0.2,20230126am,08,14,1,1,0.2,610,122,0,NA,NA,0,0,0,1428,2428,7,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,0.2,20230126am,08,15,3,1,0.2,350,70,0,NA,NA,0,0,0,1428,2428,18,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,0.2,20230126am,08,16,6,0,0.2,500,100,0,100,86,0,1,14,1428,2428,17,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,0.2,20230126am,08,17,6,0,0.2,100,20,0,NA,NA,0,0,0,1428,2428,14,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,0.2,20230126am,08,18,6,0,0.2,320,64,0,NA,NA,0,0,0,1428,2428,2,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,0.2,20230126am,08,19,6,0,0.2,790,158,1,NA,NA,1,0,50,1428,2428,16,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,0.2,20230126am,08,20,6,0,0.2,820,164,0,300,150,0,1,14,1428,2428,11,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,NA,20230126am,08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1428,2428,NA,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,NA,20230126am,08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1428,2428,NA,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,NA,20230126am,08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1428,2428,NA,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,NA,20230126am,08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1428,2428,NA,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,NA,20230126am,08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1428,2428,NA,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,NA,20230126am,08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1428,2428,NA,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,NA,20230126am,08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1428,2428,NA,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,NA,20230126am,08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1428,2428,NA,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,NA,20230126am,08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1428,2428,NA,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,NA,20230126am,08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1428,2428,NA,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,NA,20230126am,08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1428,2428,NA,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
2,0.2,20230126am,10,1,5,1,1,460,460,0,NA,NA,0,0,0,1830,2830,8,2.31,0.7843137254901962,0.2727272727272727,09vhvcrm
2,0.2,20230126am,10,2,6,1,1,280,280,0,NA,NA,0,0,0,1830,2830,4,2.31,0.7843137254901962,0.2727272727272727,09vhvcrm
2,0.2,20230126am,10,3,4,1,1,980,980,1,NA,NA,1,0,240,1830,2830,13,2.31,0.7843137254901962,0.2727272727272727,09vhvcrm
2,0.2,20230126am,10,4,3,1,1,110,110,0,NA,NA,0,0,0,1830,2830,5,2.31,0.7843137254901962,0.2727272727272727,09vhvcrm
2,0.2,20230126am,10,5,7,1,1,590,590,0,NA,NA,0,0,0,1830,2830,15,2.31,0.7843137254901962,0.2727272727272727,09vhvcrm
2,0.2,20230126am,10,6,10,0,1,30,30,0,300,NA,0,0,0,1830,2830,20,2.31,0.7843137254901962,0.2727272727272727,09vhvcrm
2,0.2,20230126am,10,7,10,0,1,70,70,0,NA,NA,0,0,0,1830,2830,12,2.31,0.7843137254901962,0.2727272727272727,09vhvcrm
2,0.2,20230126am,10,8,10,0,1,430,430,0,400,70,0,1,360,1830,2830,19,2.31,0.7843137254901962,0.2727272727272727,09vhvcrm
2,0.2,20230126am,10,9,10,0,1,560,560,0,340,30,0,1,530,1830,2830,9,2.31,0.7843137254901962,0.2727272727272727,09vhvcrm
2,0.2,20230126am,10,10,10,0,1,640,640,0,540,100,0,1,540,1830,2830,3,2.31,0.7843137254901962,0.2727272727272727,09vhvcrm
2,0.2,20230126am,10,11,1,1,0.2,240,48,0,NA,NA,0,0,0,1830,2830,10,2.31,0.7843137254901962,0.2727272727272727,09vhvcrm
2,0.2,20230126am,10,12,3,1,0.2,750,150,1,NA,NA,0,0,0,1830,2830,6,2.31,0.7843137254901962,0.2727272727272727,09vhvcrm
2,0.2,20230126am,10,13,2,1,0.2,770,154,1,NA,NA,1,0,30,1830,2830,1,2.31,0.7843137254901962,0.2727272727272727,09vhvcrm
2,0.2,20230126am,10,14,4,1,0.2,610,122,0,NA,NA,0,0,0,1830,2830,7,2.31,0.7843137254901962,0.2727272727272727,09vhvcrm
2,0.2,20230126am,10,15,7,1,0.2,350,70,0,NA,NA,0,0,0,1830,2830,18,2.31,0.7843137254901962,0.2727272727272727,09vhvcrm
2,0.2,20230126am,10,16,10,0,0.2,500,100,0,60,NA,0,0,0,1830,2830,17,2.31,0.7843137254901962,0.2727272727272727,09vhvcrm
2,0.2,20230126am,10,17,10,0,0.2,100,20,0,NA,NA,0,0,0,1830,2830,14,2.31,0.7843137254901962,0.2727272727272727,09vhvcrm
2,0.2,20230126am,10,18,10,0,0.2,320,64,0,NA,NA,0,0,0,1830,2830,2,2.31,0.7843137254901962,0.2727272727272727,09vhvcrm
2,0.2,20230126am,10,19,10,0,0.2,790,158,1,NA,NA,1,0,50,1830,2830,16,2.31,0.7843137254901962,0.2727272727272727,09vhvcrm
2,0.2,20230126am,10,20,10,0,0.2,820,164,1,NA,NA,1,0,80,1830,2830,11,2.31,0.7843137254901962,0.2727272727272727,09vhvcrm
2,NA,20230126am,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1830,2830,NA,2.31,0.7843137254901962,0.2727272727272727,09vhvcrm
2,NA,20230126am,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1830,2830,NA,2.31,0.7843137254901962,0.2727272727272727,09vhvcrm
2,NA,20230126am,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1830,2830,NA,2.31,0.7843137254901962,0.2727272727272727,09vhvcrm
